id,type,title,question,category_path,source_url,decision_kind,decision_year,decision_no,content_hash
diyk_qa_0194078f-f57b-7d39-d321-32285143f3e9_1b8ef83c07,qa,Boşanma davalarında dinen boşanma hangi aşamada gerçekleşir?,Boşanma davalarında dinen boşanma hangi aşamada gerçekleşir?,AİLE HAYATI > Boşanma (Talak) > Boşanma davalarında dinen boşanma hangi aşamada gerçekleşir?,https://kurul.diyanet.gov.tr/soru/bosanma-davalarinda-dinen-bosanma-hangi-asamada-gerceklesir/0194078f-f57b-7d39-d321-32285143f3e9,,,,sha256:09e2a70d75b8d1fb9962f047b95676ec50b2f01aa89b9b14f007a97055bc126e
diyk_qa_01941c46-54b1-74c1-b860-e7473f8d2fe6_cb2f3e7655,qa,"Dinen evliliği sona ermiş bir kadın, resmen boşanmadan başka bir erkekle evlenebilir mi?","Dinen evliliği sona ermiş bir kadın, resmen boşanmadan başka bir erkekle evlenebilir mi?","AİLE HAYATI > Boşanma (Talak) > Dinen evliliği sona ermiş bir kadın, resmen boşanmadan başka bir erkekle evlenebilir mi?",https://kurul.diyanet.gov.tr/soru/dinen-evliligi-sona-ermis-bir-kadin-resmen-bosanmadan-baska-bir-erkekle-evlenebilir-mi/01941c46-54b1-74c1-b860-e7473f8d2fe6,,,,sha256:02914ec1cc96188231b68836845a16d1c6279de59ce9fb71e9b503f5ed54ab7b
diyk_qa_01941c5d-7a19-7d41-3f59-4e4f750d6d0f_35d79555a6,qa,Müslüman kadınların gayrimüslim kadınlara karşı tesettürü nasıl olmalıdır?,Müslüman kadınların gayrimüslim kadınlara karşı tesettürü nasıl olmalıdır?,"HELALLER VE HARAMLAR > Giyinme, Süslenme > Müslüman kadınların gayrimüslim kadınlara karşı tesettürü nasıl olmalıdır?",https://kurul.diyanet.gov.tr/soru/musluman-kadinlarin-gayrimuslim-kadinlara-karsi-tesetturu-nasil-olmalidir/01941c5d-7a19-7d41-3f59-4e4f750d6d0f,,,,sha256:17ca2b22c504e289e23fd7a5fa95a18eef6b3b02c4f0cfebaf6729e3ed8b6bbf
diyk_qa_01947327-3e49-7f4e-c89a-e8520bd3ec46_cd93f9c336,qa,Dinen meşru olmayan yollardan elde edilen gelirler ne yapılmalıdır?,Dinen meşru olmayan yollardan elde edilen gelirler ne yapılmalıdır?,TİCARÎ HAYAT > Güncel Ticarî Meseleler > Dinen meşru olmayan yollardan elde edilen gelirler ne yapılmalıdır?,https://kurul.diyanet.gov.tr/soru/dinen-mesru-olmayan-yollardan-elde-edilen-gelirler-ne-yapilmalidir/01947327-3e49-7f4e-c89a-e8520bd3ec46,,,,sha256:dead81d1d033e604c2c3d9fdefebab4e4a337d90fd6a28da8c288fbb9cf6dba4
diyk_qa_0194739e-c7d9-750d-c509-cd42548c01e0_be8a560882,qa,Dijital oyunlar oynamanın dinî hükmü nedir?,Dijital oyunlar oynamanın dinî hükmü nedir?,HELALLER VE HARAMLAR > Sosyal Medya > Dijital oyunlar oynamanın dinî hükmü nedir?,https://kurul.diyanet.gov.tr/soru/dijital-oyunlar-oynamanin-dini-hukmu-nedir/0194739e-c7d9-750d-c509-cd42548c01e0,,,,sha256:a2e7fec9172750525e0e517968f42962f8198435d1dbcd2bb45ba4ebace756b6
diyk_qa_019473a6-436f-784f-4553-10ea9d7bb4d1_b3aaa6b366,qa,İhramlı kimsenin tıbbî maske takması ceza gerektirir mi?,İhramlı kimsenin tıbbî maske takması ceza gerektirir mi?,HAC ve UMRE > İhram ve Mikat > İhramlı kimsenin tıbbî maske takması ceza gerektirir mi?,https://kurul.diyanet.gov.tr/soru/ihramli-kimsenin-tibbi-maske-takmasi-ceza-gerektirir-mi/019473a6-436f-784f-4553-10ea9d7bb4d1,,,,sha256:96bd005fa62057937607d22a28e19d2863067f44b4a61bf5f2afa04efba3edb9
diyk_qa_0194e90b-face-7ea7-a2c6-422869f0417b_569e11beca,qa,Kur'ân-ı Kerîm'in indirildiği haliyle korunmuş olduğunun delilleri nelerdir?,Kur'ân-ı Kerîm'in indirildiği haliyle korunmuş olduğunun delilleri nelerdir?,"KUR'AN-I KERÎM'İN MUHTEVASI, İCAZI VE TARİHİ > Kur'an'ın İ'câzı > Kur'ân-ı Kerîm'in indirildiği haliyle korunmuş olduğunun delilleri nelerdir?",https://kurul.diyanet.gov.tr/soru/kuran-i-kerimin-indirildigi-haliyle-korunmus-oldugunun-delilleri-nelerdir/0194e90b-face-7ea7-a2c6-422869f0417b,,,,sha256:606f10e90a7343e0f107050f4a796c02ac43c7d6f0dff890f4ad78f0ab264050
diyk_qa_01950f6d-3cc4-7317-aea5-937357c48d19_757ca68199,qa,"Kurbanlık olarak satın alınan hayvana, daha sonra başkaları ortak edilebilir mi?","Kurbanlık olarak satın alınan hayvana, daha sonra başkaları ortak edilebilir mi?","KURBAN > Kurban Kesen İle İlgili Konular > Kurbanlık olarak satın alınan hayvana, daha sonra başkaları ortak edilebilir mi?",https://kurul.diyanet.gov.tr/soru/kurbanlik-olarak-satin-alinan-hayvana-daha-sonra-baskalari-ortak-edilebilir-mi/01950f6d-3cc4-7317-aea5-937357c48d19,,,,sha256:94ad56e61b33c26a63c6adae00a5163e512e014f3c4a9b02919c7aed6b5890ff
diyk_qa_0195dba7-227b-7005-9531-48c409d625a7_cf960f47ca,qa,"Gazze'de Devam Eden İşgal, Soykırım ve Sürgün Hakkında",,"HAKLAR VE SORUMLULUKLAR > Toplumsal Görevler ve Kamu Hakkı > Gazze'de Devam Eden İşgal, Soykırım ve Sürgün Hakkında",https://kurul.diyanet.gov.tr/soru/gazzede-devam-eden-isgal-soykirim-ve-surgun-hakkinda/0195dba7-227b-7005-9531-48c409d625a7,,,,sha256:e8b2d74c08ade7ce3e2091e87efe05585ab39be382e814691351f7c17064ce81
diyk_qa_0195dbd1-2742-714c-a0fb-1b3ee20b3569_b4bf951b54,qa,Hac ayları hangileridir? Farz olan vakfe ile tavafın vakti ne zamandır?,Hac ayları hangileridir? Farz olan vakfe ile tavafın vakti ne zamandır?,HAC ve UMRE > Haccın Şartları ve Rükünleri > Hac ayları hangileridir? Farz olan vakfe ile tavafın vakti ne zamandır?,https://kurul.diyanet.gov.tr/soru/hac-aylari-hangileridir-farz-olan-vakfe-ile-tavafin-vakti-ne-zamandir/0195dbd1-2742-714c-a0fb-1b3ee20b3569,,,,sha256:f2186d53df92f27905b24539b5bac2ce01a31ebe95b44047e1b4999b3e794036
diyk_qa_0195dbd2-fe5a-7b67-a6f7-07da8389e07c_887714e848,qa,"İhramlı kimse, arkası kayışlı terlik giyebilir mi?","İhramlı kimse, arkası kayışlı terlik giyebilir mi?","HAC ve UMRE > İhram ve Mikat > İhramlı kimse, arkası kayışlı terlik giyebilir mi?",https://kurul.diyanet.gov.tr/soru/ihramli-kimse-arkasi-kayisli-terlik-giyebilir-mi/0195dbd2-fe5a-7b67-a6f7-07da8389e07c,,,,sha256:3bb27112921839083e5be05f937eba1a0820c63bfe142c355f8d6275156cca8b
diyk_qa_0195dbd5-6bf2-754a-9772-96c0e6ac667a_3c823d3892,qa,İhramlının saç kremi vb. şeyleri kullanmasının hükmü nedir?,İhramlının saç kremi vb. şeyleri kullanmasının hükmü nedir?,HAC ve UMRE > İhram ve Mikat > İhramlının saç kremi vb. şeyleri kullanmasının hükmü nedir?,https://kurul.diyanet.gov.tr/soru/ihramlinin-sac-kremi-vb-seyleri-kullanmasinin-hukmu-nedir/0195dbd5-6bf2-754a-9772-96c0e6ac667a,,,,sha256:2996d6f2c27cd4b47ccfb21d6d41b4e59081b437819327ac79c9f7bcb41165d8
diyk_qa_0195dbd7-fc37-759d-9ace-df0672689b71_2a8dd4da16,qa,İhramlının tırnak kesmesinin veya kopmak üzere olan bir tırnağı koparmasının hükmü nedir?,İhramlının tırnak kesmesinin veya kopmak üzere olan bir tırnağı koparmasının hükmü nedir?,HAC ve UMRE > İhram ve Mikat > İhramlının tırnak kesmesinin veya kopmak üzere olan bir tırnağı koparmasının hükmü nedir?,https://kurul.diyanet.gov.tr/soru/ihramlinin-tirnak-kesmesinin-veya-kopmak-uzere-olan-bir-tirnagi-koparmasinin-hukmu-nedir/0195dbd7-fc37-759d-9ace-df0672689b71,,,,sha256:811c67d684596dfdcaa82fc4c3fb75123018e069c12ed388a2f0ed266c849fe6
diyk_qa_0195dbdc-c430-7278-bea2-1e58a5f326eb_7257f3ff08,qa,Umre tavafını yapıp sa'yini yapmadan saç tıraşı olup ihramdan çıkan kişinin ne yapması gerekir?,Umre tavafını yapıp sa'yini yapmadan saç tıraşı olup ihramdan çıkan kişinin ne yapması gerekir?,HAC ve UMRE > Umre İle İlgili Hükümler > Umre tavafını yapıp sa'yini yapmadan saç tıraşı olup ihramdan çıkan kişinin ne yapması gerekir?,https://kurul.diyanet.gov.tr/soru/umre-tavafini-yapip-sayini-yapmadan-sac-tirasi-olup-ihramdan-cikan-kisinin-ne-yapmasi-gerekir/0195dbdc-c430-7278-bea2-1e58a5f326eb,,,,sha256:29c0068770c1eb68412ba205287a71a76de5b9c93b346771f5c3bf02b5552f3f
diyk_qa_0195dbe1-6ccd-7b17-aa7b-2394b168dd6c_bc54fae60a,qa,"İhramlı bir kimse, ihramdan çıkma aşamasına gelen bir kimseyi saç tıraşı edebilir mi?","İhramlı bir kimse, ihramdan çıkma aşamasına gelen bir kimseyi saç tıraşı edebilir mi?","HAC ve UMRE > İhram ve Mikat > İhramlı bir kimse, ihramdan çıkma aşamasına gelen bir kimseyi saç tıraşı edebilir mi?",https://kurul.diyanet.gov.tr/soru/ihramli-bir-kimse-ihramdan-cikma-asamasina-gelen-bir-kimseyi-sac-tirasi-edebilir-mi/0195dbe1-6ccd-7b17-aa7b-2394b168dd6c,,,,sha256:da0488d7710a1102e8d2cf8cf88f92a540f0ef9d779b238145ce72436b980d02
diyk_qa_0195dbe4-2c1f-7524-bec9-c2ed59710c10_a84d043621,qa,Umrede ihramlı iken cinsel ilişkide bulunan eşlere ne gerekir?,Umrede ihramlı iken cinsel ilişkide bulunan eşlere ne gerekir?,HAC ve UMRE > Umre İle İlgili Hükümler > Umrede ihramlı iken cinsel ilişkide bulunan eşlere ne gerekir?,https://kurul.diyanet.gov.tr/soru/umrede-ihramli-iken-cinsel-iliskide-bulunan-eslere-ne-gerekir/0195dbe4-2c1f-7524-bec9-c2ed59710c10,,,,sha256:670b64b9b263f7fe2e7b4a498d53c53ab690f5c3caa80e764d316380acbb3b64
diyk_qa_0195dbe6-15f6-7f24-bb9e-f9bd843c01fa_3eb026b611,qa,Tavaf esnasında abdesti bozulan kişinin ne yapması gerekir?,Tavaf esnasında abdesti bozulan kişinin ne yapması gerekir?,HAC ve UMRE > Tavaf ve Sa'y > Tavaf esnasında abdesti bozulan kişinin ne yapması gerekir?,https://kurul.diyanet.gov.tr/soru/tavaf-esnasinda-abdesti-bozulan-kisinin-ne-yapmasi-gerekir/0195dbe6-15f6-7f24-bb9e-f9bd843c01fa,,,,sha256:075df7390d38706e5d453f892075ccd3dc13efdf027ae00da1f7e0f018794918
diyk_qa_0195dbe8-fba4-7ca8-ae02-144273e38174_b1b4ba21aa,qa,"Umre tavafını abdestsiz, cünüp veya âdetli yapan kişinin ne yapması gerekir?","Umre tavafını abdestsiz, cünüp veya âdetli yapan kişinin ne yapması gerekir?","HAC ve UMRE > Umre İle İlgili Hükümler > Umre tavafını abdestsiz, cünüp veya âdetli yapan kişinin ne yapması gerekir?",https://kurul.diyanet.gov.tr/soru/umre-tavafini-abdestsiz-cunup-veya-adetli-yapan-kisinin-ne-yapmasi-gerekir/0195dbe8-fba4-7ca8-ae02-144273e38174,,,,sha256:340a99d689265d034f1d7d05d3a76ba6d3ef50cf9b114a4560fad064366d1069
diyk_qa_0195dbef-9824-790f-9e84-30e3c9949b98_c8b28f1c73,qa,Tavafın şavtlarının eksik yapılması durumunda ne gerekir?,Tavafın şavtlarının eksik yapılması durumunda ne gerekir?,HAC ve UMRE > Tavaf ve Sa'y > Tavafın şavtlarının eksik yapılması durumunda ne gerekir?,https://kurul.diyanet.gov.tr/soru/tavafin-savtlarinin-eksik-yapilmasi-durumunda-ne-gerekir/0195dbef-9824-790f-9e84-30e3c9949b98,,,,sha256:19317873d3732f2f4b9daef99e1487cba993677f631ee079ef1c7a1f7a8fa0b4
diyk_qa_0195dbf5-bd48-77bb-8eff-e75999f0a8ae_46a879a9c7,qa,Vekâlet yoluyla haccın geçerli olmasının şartları nelerdir?,Vekâlet yoluyla haccın geçerli olmasının şartları nelerdir?,HAC ve UMRE > Hacla İlgili Güncel Meseleler > Vekâlet yoluyla haccın geçerli olmasının şartları nelerdir?,https://kurul.diyanet.gov.tr/soru/vekalet-yoluyla-haccin-gecerli-olmasinin-sartlari-nelerdir/0195dbf5-bd48-77bb-8eff-e75999f0a8ae,,,,sha256:5ea8238633ab3c21dd2f1474e8b7cd2ae64585df0fe7535e45508f97dda8c35e
diyk_qa_0195dbfa-15ef-75ee-9a3b-94718ba4f825_2eccb9188e,qa,Vekâleten hac yaptırmak yerine hac parasını tasadduk etmekle hac sorumluluğu düşer mi?,Vekâleten hac yaptırmak yerine hac parasını tasadduk etmekle hac sorumluluğu düşer mi?,HAC ve UMRE > Hacca Bedel Göndermek > Vekâleten hac yaptırmak yerine hac parasını tasadduk etmekle hac sorumluluğu düşer mi?,https://kurul.diyanet.gov.tr/soru/vekaleten-hac-yaptirmak-yerine-hac-parasini-tasadduk-etmekle-hac-sorumlulugu-duser-mi/0195dbfa-15ef-75ee-9a3b-94718ba4f825,,,,sha256:c3749c983e7610b97877c9d50890709657088822f7c2f4181ec227e2b8cd6077
diyk_qa_0195dbfe-08f4-750c-a43a-86723110fcbb_1424c30422,qa,"Hacca gönderilirken, vekilin, gönderen kişinin yaşadığı yerden gitmesi şart mıdır? Mekke veya Medine'de yaşayan birine vekâlet verilebilir mi?","Hacca gönderilirken, vekilin, gönderen kişinin yaşadığı yerden gitmesi şart mıdır? Mekke veya Medine'de yaşayan birine vekâlet verilebilir mi?","HAC ve UMRE > Hacca Bedel Göndermek > Hacca gönderilirken, vekilin, gönderen kişinin yaşadığı yerden gitmesi şart mıdır? Mekke veya Medine'de yaşayan birine vekâlet verilebilir mi?",https://kurul.diyanet.gov.tr/soru/hacca-gonderilirken-vekilin-gonderen-kisinin-yasadigi-yerden-gitmesi-sart-midir-mekke-veya-medinede-yasayan-birine-vekalet-verilebilir-mi/0195dbfe-08f4-750c-a43a-86723110fcbb,,,,sha256:6ca3c50c0402d308f4ae64e906ba7ba543697e07dd616fefaa1aedfccd0b8613
diyk_qa_0195dc0b-8cfe-760d-b57b-ca80d2a60bf1_b527208498,qa,"Tavafın abdestsiz, cünüp veya âdetli olarak yapılması hâlinde hangi ceza gerekir?","Tavafın abdestsiz, cünüp veya âdetli olarak yapılması hâlinde hangi ceza gerekir?","HAC ve UMRE > Tavaf ve Sa'y > Tavafın abdestsiz, cünüp veya âdetli olarak yapılması hâlinde hangi ceza gerekir?",https://kurul.diyanet.gov.tr/soru/tavafin-abdestsiz-cunup-veya-adetli-olarak-yapilmasi-halinde-hangi-ceza-gerekir/0195dc0b-8cfe-760d-b57b-ca80d2a60bf1,,,,sha256:51cd3757f0f044c0e89a697a8e66de33bbc1ed8ade274406e50d61652068abc2
diyk_qa_0195dc1f-7378-7afa-971b-2e402061e747_de69e54a58,qa,"Abdestsiz, cünüp veya âdetli olarak kudüm veya nâfile tavaf yapmanın hükmü nedir?","Abdestsiz, cünüp veya âdetli olarak kudüm veya nâfile tavaf yapmanın hükmü nedir?","HAC ve UMRE > Tavaf ve Sa'y > Abdestsiz, cünüp veya âdetli olarak kudüm veya nâfile tavaf yapmanın hükmü nedir?",https://kurul.diyanet.gov.tr/soru/abdestsiz-cunup-veya-adetli-olarak-kudum-veya-nafile-tavaf-yapmanin-hukmu-nedir/0195dc1f-7378-7afa-971b-2e402061e747,,,,sha256:b5722bba0297dc64c6c7932bb156e4e32e097946b5f83b6a03300a52b0a62cd3
diyk_qa_0195dc26-ba00-774e-a30b-a1ad4418e6e3_db81cff9b7,qa,Topraksız tarım yöntemiyle elde edilen ürünlerden öşür vermek gerekir mi?,Topraksız tarım yöntemiyle elde edilen ürünlerden öşür vermek gerekir mi?,ZEKAT ve SADAKA > Öşür > Topraksız tarım yöntemiyle elde edilen ürünlerden öşür vermek gerekir mi?,https://kurul.diyanet.gov.tr/soru/topraksiz-tarim-yontemiyle-elde-edilen-urunlerden-osur-vermek-gerekir-mi/0195dc26-ba00-774e-a30b-a1ad4418e6e3,,,,sha256:a53a5929b2f4fc9a05cb41127ca4620d33de9c1058264f52aac49aa4154515fd
diyk_qa_0195dc2a-b921-73fa-9d1e-960e121b4ad5_5d2aaa6619,qa,Masrafların öşre etkisi nedir?,Masrafların öşre etkisi nedir?,ZEKAT ve SADAKA > Öşür > Masrafların öşre etkisi nedir?,https://kurul.diyanet.gov.tr/soru/masraflarin-osre-etkisi-nedir/0195dc2a-b921-73fa-9d1e-960e121b4ad5,,,,sha256:7956bca625b43b6f2493a2136cb397bc0d2e580358fde90e7906cef78fcbe2ae
diyk_qa_0195dc2d-d591-7317-b975-103bc5b98eab_c7b378120c,qa,Öşür hesaplamalarında borçlar düşülebilir mi?,Öşür hesaplamalarında borçlar düşülebilir mi?,ZEKAT ve SADAKA > Öşür > Öşür hesaplamalarında borçlar düşülebilir mi?,https://kurul.diyanet.gov.tr/soru/osur-hesaplamalarinda-borclar-dusulebilir-mi/0195dc2d-d591-7317-b975-103bc5b98eab,,,,sha256:848e50b0976fad815385b831de4e6b3a05e4927ac571d7f1c9f5c2dd4b0ffd84
diyk_qa_0195dc33-d7a9-7a46-abf4-2f486f856fa9_fd94eec2c3,qa,Toprak ürünlerinin öşründe nisap var mıdır?,Toprak ürünlerinin öşründe nisap var mıdır?,ZEKAT ve SADAKA > Öşür > Toprak ürünlerinin öşründe nisap var mıdır?,https://kurul.diyanet.gov.tr/soru/toprak-urunlerinin-osrunde-nisap-var-midir/0195dc33-d7a9-7a46-abf4-2f486f856fa9,,,,sha256:fe2b1a1a13b525498e7720d08ebfcc7e1cae10211ccc771804affe9ee57e5a5d
diyk_qa_0195dc36-e114-7f85-a26e-820377fff48b_e01d13c94c,qa,Boş gebelik sürecinde ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,Boş gebelik sürecinde ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,KADINLARA ÖZGÜ HALLER > Gebelik/Hamilelik > Boş gebelik sürecinde ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/bos-gebelik-surecinde-ve-bu-gebeligin-sonlanmasindan-sonra-gorulen-kanin-hukmu-nedir/0195dc36-e114-7f85-a26e-820377fff48b,,,,sha256:043a775bc057732ade6c07bafa68b00a53057e2c933979f53dbd885852ece493
diyk_qa_0195dc38-a331-78fc-b6c9-8858c207a753_9f694c922d,qa,Mol gebelik (üzüm gebeliği) esnasında ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,Mol gebelik (üzüm gebeliği) esnasında ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,KADINLARA ÖZGÜ HALLER > Gebelik/Hamilelik > Mol gebelik (üzüm gebeliği) esnasında ve bu gebeliğin sonlanmasından sonra görülen kanın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/mol-gebelik-uzum-gebeligi-esnasinda-ve-bu-gebeligin-sonlanmasindan-sonra-gorulen-kanin-hukmu-nedir/0195dc38-a331-78fc-b6c9-8858c207a753,,,,sha256:6a1ecbe23a8ad033fe2913332066db14cb573d079eaae26d4a201f5a395c4594
diyk_qa_0195dc3a-5579-76ec-b042-4c180f3f4e4a_2652a81bfa,qa,Bir kadının jinekolojik muayene olması ya da rahim ultrasonu çektirmesi guslü gerektirir mi?,Bir kadının jinekolojik muayene olması ya da rahim ultrasonu çektirmesi guslü gerektirir mi?,KADINLARA ÖZGÜ HALLER > Abdest ve Namaz > Bir kadının jinekolojik muayene olması ya da rahim ultrasonu çektirmesi guslü gerektirir mi?,https://kurul.diyanet.gov.tr/soru/bir-kadinin-jinekolojik-muayene-olmasi-ya-da-rahim-ultrasonu-cektirmesi-guslu-gerektirir-mi/0195dc3a-5579-76ec-b042-4c180f3f4e4a,,,,sha256:7cd5b9daecd19e521507f10a56d5de630daf2d931254974b692c0cb12536af8c
diyk_qa_0195dc3d-70b7-75e0-902b-aadac153c219_d5e28f54f4,qa,Ekilmesi için başkasına verilen tarlanın öşrü kim tarafından verilir?,Ekilmesi için başkasına verilen tarlanın öşrü kim tarafından verilir?,ZEKAT ve SADAKA > Öşür > Ekilmesi için başkasına verilen tarlanın öşrü kim tarafından verilir?,https://kurul.diyanet.gov.tr/soru/ekilmesi-icin-baskasina-verilen-tarlanin-osru-kim-tarafindan-verilir/0195dc3d-70b7-75e0-902b-aadac153c219,,,,sha256:d490db30e1b8af9bd1e1990ac477c181851e85a298defc1c58fb546d79fd4a65
diyk_qa_0195dc3e-cbbd-7cde-8df2-73f61859cce4_41492534ab,qa,"Zekât âyetinde geçen ""fî sebîlillâh""ın kapsamına okullar, Kur'ân kursları, camiler ve benzeri hayır kurumları girer mi?","Zekât âyetinde geçen ""fî sebîlillâh""ın kapsamına okullar, Kur'ân kursları, camiler ve benzeri hayır kurumları girer mi?","ZEKAT ve SADAKA > Zekâtın Verileceği Yerler > Zekât âyetinde geçen ""fî sebîlillâh""ın kapsamına okullar, Kur'ân kursları, camiler ve benzeri hayır kurumları girer mi?",https://kurul.diyanet.gov.tr/soru/zekat-ayetinde-gecen-fi-sebilillahin-kapsamina-okullar-kuran-kurslari-camiler-ve-benzeri-hayir-kurumlari-girer-mi/0195dc3e-cbbd-7cde-8df2-73f61859cce4,,,,sha256:9bef7b7b0ba24ee0afde2d5e09518ab848b287814284f7d8968d8064c6fd6456
diyk_qa_0195dc3f-b846-74df-b167-00ed1990db65_07682ed76a,qa,Hastanelere alınan sağlık cihazları zekât yerine geçer mi?,Hastanelere alınan sağlık cihazları zekât yerine geçer mi?,ZEKAT ve SADAKA > Zekâtın Verileceği Yerler > Hastanelere alınan sağlık cihazları zekât yerine geçer mi?,https://kurul.diyanet.gov.tr/soru/hastanelere-alinan-saglik-cihazlari-zekat-yerine-gecer-mi/0195dc3f-b846-74df-b167-00ed1990db65,,,,sha256:1bfce437ff4d1322da36a4b645bc1f3d7594fc4333c7d2013842c8da2786963b
diyk_qa_0195dc41-5ccc-779f-8aa8-b67be587aa83_2ef766a407,qa,"Tek başına (münferit) namaz kılan bir kimse, sessiz okunması gereken namazlarda kıraati sesli yaparsa sehiv secdesi gerekir mi?","Tek başına (münferit) namaz kılan bir kimse, sessiz okunması gereken namazlarda kıraati sesli yaparsa sehiv secdesi gerekir mi?","NAMAZ > Sehiv Secdesi ve Tilavet Secdesi > Tek başına (münferit) namaz kılan bir kimse, sessiz okunması gereken namazlarda kıraati sesli yaparsa sehiv secdesi gerekir mi?",https://kurul.diyanet.gov.tr/soru/tek-basina-munferit-namaz-kilan-bir-kimse-sessiz-okunmasi-gereken-namazlarda-kiraati-sesli-yaparsa-sehiv-secdesi-gerekir-mi/0195dc41-5ccc-779f-8aa8-b67be587aa83,,,,sha256:f25106c58a2bc747bf9462ff5ce6b5d6d15e852fb34eb3639c0e1a5dfb64c752
diyk_qa_0195dc46-f475-7bfe-a6b7-d965178350a2_0cec664f73,qa,Zekât kimlere verilir?,Zekât kimlere verilir?,ZEKAT ve SADAKA > Zekâtın Verileceği Yerler > Zekât kimlere verilir?,https://kurul.diyanet.gov.tr/soru/zekat-kimlere-verilir/0195dc46-f475-7bfe-a6b7-d965178350a2,,,,sha256:d2a7fc892b8c2f6de525a3b3dea2a612ae86c5994af4e6e606d10ba76ef24c72
diyk_qa_01978283-7806-7207-81b2-3e1a4c780ab2_27f00bdcf6,qa,"Fakir Müslümanların yaşadığı bölgelerde ""su kuyusu"" açılması için zekât verilebilebir mi?","Fakir Müslümanların yaşadığı bölgelerde ""su kuyusu"" açılması için zekât verilebilebir mi?","ZEKAT ve SADAKA > Kurumsal Zekât Uygulamaları > Fakir Müslümanların yaşadığı bölgelerde ""su kuyusu"" açılması için zekât verilebilebir mi?",https://kurul.diyanet.gov.tr/soru/fakir-muslumanlarin-yasadigi-bolgelerde-su-kuyusu-acilmasi-icin-zekat-verilebilebir-mi/01978283-7806-7207-81b2-3e1a4c780ab2,,,,sha256:274206f17034e1b5fe61c26227f9ddd8378f3771e923767d5087244c5f66c65c
diyk_qa_01978284-fe84-798d-bf3f-ef349d906ca8_6d65e7088b,qa,Fıtır sadakası cami inşaatı için verilebilir mi?,Fıtır sadakası cami inşaatı için verilebilir mi?,ZEKAT ve SADAKA > Sadaka-i Fıtır (Fitre) > Fıtır sadakası cami inşaatı için verilebilir mi?,https://kurul.diyanet.gov.tr/soru/fitir-sadakasi-cami-insaati-icin-verilebilir-mi/01978284-fe84-798d-bf3f-ef349d906ca8,,,,sha256:8016422b516c14897efcf1a86e94fcdf060932d41cb27f66f04437544653f368
diyk_qa_01978287-cc69-7e29-8b8b-1c82ebd4d0ee_3c66d4e288,qa,"Fitre, yemin keffâreti ve oruç fidyesinin askıda ekmek uygulaması yoluyla verilmesi caiz midir?","Fitre, yemin keffâreti ve oruç fidyesinin askıda ekmek uygulaması yoluyla verilmesi caiz midir?","ZEKAT ve SADAKA > Sadaka-i Fıtır (Fitre) > Fitre, yemin keffâreti ve oruç fidyesinin askıda ekmek uygulaması yoluyla verilmesi caiz midir?",https://kurul.diyanet.gov.tr/soru/fitre-yemin-keffareti-ve-oruc-fidyesinin-askida-ekmek-uygulamasi-yoluyla-verilmesi-caiz-midir/01978287-cc69-7e29-8b8b-1c82ebd4d0ee,,,,sha256:402b347ec5ed0a9003790b5205d3ecd58d4c958539609e241d366964e8166268
